document	topic	gamma
585_1827	16	0.010638297872340425
586_1827	16	0.0829145728643216
59_1823	16	0.007614213197969543
598_1834	16	0.003875968992248062
599_1835	16	0.05339805825242718
6_1819	16	0.00641025641025641
600_1835	16	7.320644216691069e-4
601_1829	16	0.01948051948051948
602_1829	16	0.006024096385542169
61_1822	16	0.0018587360594795538
612_1827	16	0.006756756756756757
615_1827	16	0.0023148148148148147
62_1822	16	0.012114537444933921
63_1823	16	0.0035460992907801418
64_1823	16	0.007772020725388601
65_1823	16	0.020064205457463884
66_1823	16	0.005172413793103448
67_1823	16	0.017915309446254073
69_1825	16	0.0024752475247524753
7_1819	16	0.003968253968253968
70_1825	16	0.057692307692307696
71_1825	16	0.008620689655172414
75_1821	16	0.014423076923076924
77_1821	16	0.02336448598130841
8_1820	16	0.007987220447284345
80_1824	16	0.00267379679144385
82_1824	16	0.024509803921568627
83_1824	16	0.0703125
84_1824	16	0.004098360655737705
85_1824	16	0.0026041666666666665
86_1824	16	0.003816793893129771
87_1824	16	0.0022624434389140274
88_1824	16	0.007317073170731708
89_1824	16	0.007042253521126761
9_1820	16	0.10833333333333334
90_1825	16	0.014970059880239521
91_1825	16	0.017857142857142856
92_1826	16	0.006787330316742082
93_1826	16	0.009615384615384616
94_1826	16	0.02054794520547945
95_1826	16	0.0029239766081871343
96_1826	16	0.00625
97_1824	16	0.0034965034965034965
98_1824	16	0.01152073732718894
99_1824	16	0.05672268907563025
1_1818	17	0.07993197278911565
10_1820	17	0.016666666666666666
100_1825	17	0.04583333333333333
101_1825	17	0.10227272727272728
102_1825	17	0.013888888888888888
103_1825	17	0.10975609756097561
104_1825	17	0.016129032258064516
105_1826	17	0.006756756756756757
11_1820	17	0.003125
112_1824	17	0.19
113_1824	17	0.010869565217391304
114_1824	17	0.0109375
115_1824	17	0.10805084745762712
116_1824	17	0.005154639175257732
117_1827	17	0.004411764705882353
119_1826	17	0.008064516129032258
12_1820	17	0.02599009900990099
120_1826	17	0.31385281385281383
121_1826	17	0.011904761904761904
122_1824	17	0.018072289156626505
123_1824	17	0.17010309278350516
124_1824	17	0.014367816091954023
127_1830	17	0.01984126984126984
128_1830	17	0.006493506493506494
129_1829	17	0.06656346749226007
13_1820	17	0.0031446540880503146
130_1834	17	0.046875
131_1827	17	0.10736196319018405
132_1827	17	0.05
133_1828	17	0.19021739130434784
134_1830	17	0.04807692307692308
135_1830	17	0.04838709677419355
136_1830	17	0.007692307692307693
137_1830	17	0.12745098039215685
138_1826	17	0.049107142857142856
139_1826	17	0.015789473684210527
14_1820	17	0.1056338028169014
142_1826	17	0.002242152466367713
143_1826	17	0.059322033898305086
146_1825	17	0.0063025210084033615
147_1825	17	0.020833333333333332
148_1825	17	0.003105590062111801
149_1825	17	0.006666666666666667
15_1820	17	0.0045871559633027525
150_1825	17	0.006097560975609756
152_1815	17	0.04788418708240535
154_1815	17	0.0102880658436214
155_1816	17	0.16932624113475178
156_1826	17	0.11918604651162791
157_1826	17	0.008771929824561403
16_1820	17	0.021551724137931036
160_1826	17	0.011111111111111112
161_1826	17	0.011904761904761904
162_1815	17	0.20638297872340425
17_1821	17	0.10120845921450151
18_1821	17	0.014423076923076924
19_1822	17	0.010638297872340425
2_1821	17	0.01020408163265306
20_1822	17	0.04481132075471698
200_1816	17	0.003289473684210526
201_1816	17	0.014554794520547944
202_1816	17	0.026
205_1815	17	0.013157894736842105
206_1816	17	0.0030864197530864196
209_1818	17	0.15885416666666666
21_1822	17	0.035
210_1818	17	0.003703703703703704
211_1818	17	0.10049627791563276
212_1820	17	0.0020833333333333333
214_1824	17	0.04772727272727273
215_1824	17	0.005555555555555556
216_1815	17	0.03308823529411765
217_1829	17	0.0875
218_1829	17	0.010416666666666666
219_1829	17	0.016853932584269662
22_1823	17	0.0234375
220_1829	17	0.06862745098039216
221_1829	17	0.1957547169811321
222_1829	17	0.01937984496124031
224_1829	17	0.016129032258064516
226_1829	17	0.02054794520547945
227_1825	17	0.006112469437652812
228_1829	17	0.12931034482758622
229_1830	17	0.470873786407767
23_1823	17	0.05397727272727273
230_1830	17	0.005376344086021506
232_1831	17	0.15848214285714285
236_1830	17	0.011904761904761904
239_1824	17	0.033185840707964605
24_1823	17	0.037162162162162164
240_1825	17	0.12773722627737227
242_1825	17	0.013157894736842105
243_1825	17	0.03299492385786802
245_1821	17	0.0022123893805309734
248_1823	17	0.03110047846889952
249_1824	17	0.04751131221719457
25_1823	17	0.05704697986577181
250_1818	17	0.06190476190476191
251_1818	17	0.017587939698492462
252_1818	17	0.12946428571428573
253_1818	17	0.0687984496124031
254_1818	17	0.16517857142857142
255_1819	17	0.00980392156862745
256_1819	17	0.015723270440251572
257_1819	17	0.04106280193236715
258_1819	17	0.03398058252427184
259_1819	17	0.0029411764705882353
26_1823	17	0.008333333333333333
260_1819	17	0.022277227722772276
261_1820	17	0.09681697612732096
262_1820	17	0.0049504950495049506
263_1820	17	0.02027027027027027
264_1820	17	0.06770833333333333
265_1820	17	0.008021390374331552
266_1820	17	0.007692307692307693
267_1820	17	0.01804123711340206
268_1820	17	0.0017857142857142857
269_1820	17	0.052486187845303865
27_1823	17	0.004373177842565598
270_1820	17	0.052
271_1820	17	0.019021739130434784
272_1820	17	0.25903614457831325
273_1820	17	0.01744186046511628
274_1820	17	0.012915129151291513
275_1820	17	0.36403508771929827
276_1821	17	0.06277056277056277
277_1821	17	0.1511627906976744
278_1821	17	0.09748427672955975
279_1821	17	0.006188118811881188
28_1823	17	0.031914893617021274
280_1821	17	0.02
281_1821	17	0.0016286644951140066
282_1821	17	0.051587301587301584
283_1821	17	0.005376344086021506
284_1821	17	0.06910569105691057
285_1821	17	0.006944444444444444
286_1821	17	0.0211864406779661
287_1821	17	0.04032258064516129
288_1821	17	0.028
289_1821	17	0.06084656084656084
29_1820	17	0.019736842105263157
290_1818	17	0.012589928057553957
291_1819	17	0.013392857142857142
292_1819	17	0.06043956043956044
293_1822	17	0.07322175732217573
294_1822	17	0.034653465346534656
295_1822	17	0.007177033492822967
296_1822	17	0.07046979865771812
297_1822	17	0.007142857142857143
298_1822	17	0.005154639175257732
299_1822	17	0.0436241610738255
3_1819	17	0.08354755784061697
30_1820	17	0.05384615384615385
300_1822	17	0.02142857142857143
301_1822	17	0.026595744680851064
302_1822	17	0.022167487684729065
303_1822	17	0.008379888268156424
304_1822	17	0.029411764705882353
305_1822	17	0.006024096385542169
306_1822	17	0.06914893617021277
307_1823	17	0.08862876254180602
308_1823	17	0.012626262626262626
309_1823	17	0.025597269624573378
31_1820	17	0.006097560975609756
310_1823	17	0.23369565217391305
311_1823	17	0.12634408602150538
312_1823	17	0.07142857142857142
313_1824	17	0.024305555555555556
314_1824	17	0.09962406015037593
316_1831	17	0.06176853055916775
317_1831	17	0.008620689655172414
318_1831	17	0.039473684210526314
319_1831	17	0.16477272727272727
32_1820	17	0.11607142857142858
323_1831	17	0.09649122807017543
326_1827	17	0.046610169491525424
327_1835	17	0.014563106796116505
328_1832	17	0.0641025641025641
329_1832	17	0.010638297872340425
33_1820	17	0.11458333333333333
330_1832	17	0.13636363636363635
331_1830	17	0.007352941176470588
332_1828	17	0.22115384615384615
333_1820	17	0.0040650406504065045
334_1820	17	0.1953125
335_1820	17	0.03551912568306011
336_1825	17	0.014563106796116505
337_1825	17	0.012711864406779662
338_1825	17	0.08333333333333333
339_1821	17	0.0661764705882353
34_1821	17	0.0330188679245283
341_1822	17	0.021634615384615384
343_1823	17	0.003105590062111801
344_1816	17	0.06116504854368932
345_1816	17	0.0018450184501845018
346_1817	17	0.003246753246753247
347_1817	17	0.0028089887640449437
349_1817	17	0.014534883720930232
35_1821	17	0.16507177033492823
350_1817	17	0.05701754385964912
351_1817	17	0.038029925187032416
352_1818	17	0.0872093023255814
353_1818	17	0.0032679738562091504
354_1818	17	0.002
355_1821	17	0.15885416666666666
356_1825	17	0.0025252525252525255
357_1826	17	0.018907563025210083
358_1827	17	0.01282051282051282
359_1829	17	0.03676470588235294
36_1821	17	0.004807692307692308
360_1831	17	0.004347826086956522
362_1830	17	0.05813953488372093
363_1831	17	0.010638297872340425
364_1828	17	0.025
365_1828	17	0.003067484662576687
366_1828	17	0.09821428571428571
367_1827	17	0.08775510204081632
368_1827	17	0.0390625
369_1828	17	0.005285412262156448
37_1821	17	0.0040650406504065045
370_1829	17	0.0125
371_1829	17	0.006493506493506494
373_1830	17	0.23333333333333334
374_1830	17	0.005952380952380952
375_1829	17	0.006097560975609756
376_1829	17	0.004310344827586207
377_1830	17	0.16896551724137931
378_1830	17	0.00423728813559322
379_1830	17	0.02358490566037736
38_1821	17	0.04929577464788732
380_1830	17	0.005434782608695652
381_1830	17	0.0022222222222222222
382_1830	17	0.00510204081632653
383_1825	17	0.0035714285714285713
386_1825	17	0.0696969696969697
387_1826	17	0.07386363636363637
389_1826	17	0.07142857142857142
39_1821	17	0.028846153846153848
390_1826	17	0.03333333333333333
392_1826	17	0.05379746835443038
393_1826	17	0.11893203883495146
394_1826	17	0.01079136690647482
395_1830	17	0.05
396_1830	17	0.004901960784313725
397_1825	17	0.1310483870967742
398_1831	17	0.13703703703703704
399_1831	17	0.008771929824561403
4_1819	17	0.24642857142857144
40_1822	17	0.00684931506849315
400_1832	17	0.14335664335664336
401_1832	17	0.026595744680851064
403_1833	17	0.004672897196261682
405_1833	17	0.34615384615384615
406_1833	17	0.15
407_1833	17	0.18243243243243243
408_1833	17	0.2611111111111111
409_1827	17	0.04375
41_1822	17	0.048507462686567165
410_1834	17	0.23333333333333334
411_1834	17	0.010869565217391304
412_1834	17	0.13716814159292035
413_1834	17	0.12365591397849462
414_1834	17	0.2210144927536232
415_1834	17	0.04054054054054054
416_1834	17	0.003968253968253968
417_1834	17	0.03125
418_1834	17	0.29439252336448596
419_1834	17	0.045454545454545456
42_1822	17	0.0022222222222222222
420_1827	17	0.1346153846153846
421_1835	17	0.1536144578313253
422_1821	17	0.006437768240343348
423_1821	17	0.1275395033860045
424_1821	17	8.650519031141869e-4
425_1826	17	0.0673076923076923
426_1827	17	0.013392857142857142
428_1825	17	0.0020920502092050207
429_1826	17	0.0035971223021582736
43_1822	17	0.08638743455497382
430_1826	17	0.15163934426229508
431_1829	17	0.0048543689320388345
432_1830	17	0.007142857142857143
433_1821	17	0.013513513513513514
434_1830	17	0.011811023622047244
435_1830	17	0.00684931506849315
436_1830	17	0.052941176470588235
437_1830	17	0.05591054313099041
438_1830	17	0.052083333333333336
439_1825	17	0.08529411764705883
44_1823	17	0.058265582655826556
440_1828	17	0.010638297872340425
441_1824	17	0.02849740932642487
442_1825	17	0.007936507936507936
443_1826	17	0.022727272727272728
444_1826	17	0.12804878048780488
445_1826	17	0.00909090909090909
446_1827	17	0.06868131868131869
447_1827	17	0.06164383561643835
448_1827	17	0.07056451612903226
449_1827	17	0.22826086956521738
45_1823	17	0.011278195488721804
450_1827	17	0.0234375
451_1829	17	0.08249772105742935
452_1829	17	0.008982035928143712
453_1829	17	0.014285714285714285
454_1830	17	0.011160714285714286
455_1830	17	0.0028089887640449437
456_1831	17	0.02464788732394366
457_1830	17	0.00423728813559322
458_1822	17	0.015957446808510637
459_1822	17	0.019230769230769232
460_1822	17	0.0030303030303030303
461_1822	17	0.005263157894736842
462_1822	17	0.01715686274509804
463_1823	17	0.04411764705882353
464_1823	17	0.020491803278688523
465_1823	17	0.006097560975609756
466_1823	17	0.3541666666666667
467_1825	17	0.043859649122807015
47_1821	17	0.009363295880149813
49_1821	17	0.0032679738562091504
497_1827	17	0.12596899224806202
5_1819	17	0.01355421686746988
50_1822	17	0.10106382978723404
51_1822	17	0.017
516_1832	17	0.023076923076923078
517_1833	17	0.005703422053231939
53_1822	17	0.010802469135802469
55_1821	17	0.06875
56_1821	17	0.0035714285714285713
564_1823	17	0.140625
567_1835	17	0.051587301587301584
568_1835	17	0.046296296296296294
569_1835	17	0.034653465346534656
57_1821	17	0.013513513513513514
570_1833	17	0.002403846153846154
58_1823	17	0.040584415584415584
581_1827	17	0.045454545454545456
582_1827	17	0.028225806451612902
583_1827	17	0.0020408163265306124
584_1827	17	0.0028089887640449437
585_1827	17	0.031914893617021274
586_1827	17	0.07788944723618091
59_1823	17	0.1598984771573604
598_1834	17	0.003875968992248062
599_1835	17	0.15048543689320387
6_1819	17	0.00641025641025641
600_1835	17	0.0021961932650073207
601_1829	17	0.006493506493506494
602_1829	17	0.030120481927710843
61_1822	17	0.016728624535315983
612_1827	17	0.23648648648648649
615_1827	17	0.24305555555555555
62_1822	17	0.0605726872246696
63_1823	17	0.0035460992907801418
64_1823	17	0.15803108808290156
65_1823	17	0.03130016051364366
66_1823	17	0.005172413793103448
67_1823	17	0.12214983713355049
69_1825	17	0.007425742574257425
7_1819	17	0.051587301587301584
70_1825	17	0.00641025641025641
71_1825	17	0.02586206896551724
75_1821	17	0.0625
77_1821	17	0.14485981308411214
8_1820	17	0.007987220447284345
80_1824	17	0.00267379679144385
82_1824	17	0.004901960784313725
83_1824	17	0.0078125
84_1824	17	0.004098360655737705
85_1824	17	0.0390625
86_1824	17	0.011450381679389313
87_1824	17	0.011312217194570135
88_1824	17	0.036585365853658534
89_1824	17	0.035211267605633804
9_1820	17	0.14166666666666666
90_1825	17	0.008982035928143712
91_1825	17	0.005952380952380952
92_1826	17	0.038461538461538464
93_1826	17	0.009615384615384616
94_1826	17	0.00684931506849315
95_1826	17	0.0029239766081871343
96_1826	17	0.00625
97_1824	17	0.01048951048951049
98_1824	17	0.1359447004608295
99_1824	17	0.0063025210084033615
1_1818	18	0.05612244897959184
10_1820	18	0.25
100_1825	18	0.004166666666666667
101_1825	18	0.011363636363636364
102_1825	18	0.013888888888888888
103_1825	18	0.012195121951219513
104_1825	18	0.04838709677419355
105_1826	18	0.2635135135135135
11_1820	18	0.003125
112_1824	18	0.05
113_1824	18	0.22826086956521738
114_1824	18	0.0671875
115_1824	18	0.048728813559322036
116_1824	18	0.022336769759450172
117_1827	18	0.007352941176470588
119_1826	18	0.04032258064516129
12_1820	18	0.0037128712871287127
120_1826	18	0.10173160173160173
121_1826	18	0.011904761904761904
122_1824	18	0.15060240963855423
123_1824	18	0.05670103092783505
124_1824	18	0.008620689655172414
127_1830	18	0.027777777777777776
128_1830	18	0.22727272727272727
129_1829	18	0.03560371517027864
13_1820	18	0.03459119496855346
130_1834	18	0.015625
131_1827	18	0.046012269938650305
132_1827	18	0.12272727272727273
133_1828	18	0.059782608695652176
134_1830	18	0.04807692307692308
135_1830	18	0.016129032258064516
136_1830	18	0.007692307692307693
137_1830	18	0.00980392156862745
138_1826	18	0.013392857142857142
139_1826	18	0.0017543859649122807
14_1820	18	0.02112676056338028
142_1826	18	0.17713004484304934
143_1826	18	0.09322033898305085
146_1825	18	0.04411764705882353
147_1825	18	0.006944444444444444
148_1825	18	0.13354037267080746
149_1825	18	0.02
15_1820	18	0.0963302752293578
150_1825	18	0.10365853658536585
152_1815	18	0.052338530066815145
154_1815	18	0.051440329218107
155_1816	18	0.19592198581560283
156_1826	18	0.061046511627906974
157_1826	18	0.30701754385964913
16_1820	18	0.16810344827586207
160_1826	18	0.05555555555555555
161_1826	18	0.15476190476190477
162_1815	18	0.002127659574468085
17_1821	18	0.09516616314199396
18_1821	18	0.3317307692307692
19_1822	18	0.05319148936170213
2_1821	18	0.003401360544217687
20_1822	18	0.12028301886792453
200_1816	18	0.003289473684210526
201_1816	18	8.561643835616438e-4
202_1816	18	0.006
205_1815	18	0.013157894736842105
206_1816	18	0.021604938271604937
209_1818	18	0.0234375
21_1822	18	0.205
210_1818	18	0.06296296296296296
211_1818	18	0.03598014888337469
212_1820	18	0.01875
214_1824	18	0.19318181818181818
215_1824	18	0.005555555555555556
216_1815	18	0.17279411764705882
217_1829	18	0.24583333333333332
218_1829	18	0.010416666666666666
219_1829	18	0.028089887640449437
22_1823	18	0.1953125
220_1829	18	0.24509803921568626
221_1829	18	0.01179245283018868
222_1829	18	0.011627906976744186
224_1829	18	0.016129032258064516
226_1829	18	0.3082191780821918
227_1825	18	0.06234718826405868
228_1829	18	0.02586206896551724
229_1830	18	0.0048543689320388345
23_1823	18	0.002840909090909091
230_1830	18	0.016129032258064516
232_1831	18	0.08705357142857142
236_1830	18	0.011904761904761904
239_1824	18	0.16592920353982302
24_1823	18	0.0033783783783783786
240_1825	18	0.3467153284671533
242_1825	18	0.11842105263157894
243_1825	18	0.1548223350253807
245_1821	18	0.17035398230088494
248_1823	18	0.12200956937799043
249_1824	18	0.1244343891402715
25_1823	18	0.07718120805369127
250_1818	18	0.05555555555555555
251_1818	18	0.002512562814070352
252_1818	18	0.08482142857142858
253_1818	18	0.055232558139534885
254_1818	18	0.11160714285714286
255_1819	18	0.029411764705882353
256_1819	18	0.02830188679245283
257_1819	18	0.026570048309178744
258_1819	18	0.07281553398058252
259_1819	18	0.05
26_1823	18	0.10833333333333334
260_1819	18	0.10643564356435643
261_1820	18	0.08090185676392574
262_1820	18	0.11386138613861387
263_1820	18	0.1554054054054054
264_1820	18	0.06770833333333333
265_1820	18	0.013368983957219251
266_1820	18	0.07948717948717948
267_1820	18	0.002577319587628866
268_1820	18	0.08035714285714286
269_1820	18	0.07458563535911603
27_1823	18	0.033527696793002916
270_1820	18	0.148
271_1820	18	0.002717391304347826
272_1820	18	0.006024096385542169
273_1820	18	0.005813953488372093
274_1820	18	0.06088560885608856
275_1820	18	0.0043859649122807015
276_1821	18	0.045454545454545456
277_1821	18	0.003875968992248062
278_1821	18	0.16037735849056603
279_1821	18	0.07054455445544554
28_1823	18	0.09574468085106383
280_1821	18	0.07333333333333333
281_1821	18	0.08631921824104234
282_1821	18	0.011904761904761904
283_1821	18	0.0913978494623656
284_1821	18	0.012195121951219513
285_1821	18	0.0023148148148148147
286_1821	18	0.08050847457627118
287_1821	18	0.002688172043010753
288_1821	18	0.188
289_1821	18	0.1402116402116402
29_1820	18	0.3881578947368421
290_1818	18	0.00539568345323741
291_1819	18	0.2425595238095238
292_1819	18	0.08608058608058608
293_1822	18	0.16527196652719664
294_1822	18	0.0049504950495049506
295_1822	18	0.05980861244019139
296_1822	18	0.003355704697986577
297_1822	18	0.05
298_1822	18	0.05670103092783505
299_1822	18	0.0436241610738255
3_1819	18	0.16066838046272494
30_1820	18	0.06923076923076923
300_1822	18	0.09285714285714286
301_1822	18	0.05851063829787234
302_1822	18	0.007389162561576354
303_1822	18	0.10893854748603352
304_1822	18	0.07647058823529412
305_1822	18	0.030120481927710843
306_1822	18	0.16489361702127658
307_1823	18	0.17224080267558528
308_1823	18	0.047979797979797977
309_1823	18	0.1416382252559727
31_1820	18	0.018292682926829267
310_1823	18	0.005434782608695652
311_1823	18	0.02956989247311828
312_1823	18	0.06462585034013606
313_1824	18	0.19791666666666666
314_1824	18	0.06954887218045112
316_1831	18	0.029258777633289986
317_1831	18	0.008620689655172414
318_1831	18	0.06578947368421052
319_1831	18	0.017045454545454544
32_1820	18	0.044642857142857144
323_1831	18	0.20175438596491227
326_1827	18	0.0211864406779661
327_1835	18	0.18932038834951456
328_1832	18	0.01282051282051282
329_1832	18	0.031914893617021274
33_1820	18	0.010416666666666666
330_1832	18	0.015151515151515152
331_1830	18	0.11029411764705882
332_1828	18	0.09294871794871795
333_1820	18	0.0040650406504065045
334_1820	18	0.3828125
335_1820	18	0.06830601092896176
336_1825	18	0.16019417475728157
337_1825	18	0.1228813559322034
338_1825	18	0.17424242424242425
339_1821	18	0.16491596638655462
34_1821	18	0.10849056603773585
341_1822	18	0.11298076923076923
343_1823	18	0.003105590062111801
344_1816	18	9.70873786407767e-4
345_1816	18	0.005535055350553505
346_1817	18	0.02922077922077922
347_1817	18	0.03651685393258427
349_1817	18	0.17151162790697674
35_1821	18	0.05502392344497608
350_1817	18	0.14473684210526316
351_1817	18	0.040523690773067333
352_1818	18	0.0755813953488372
353_1818	18	0.15359477124183007
354_1818	18	0.138
355_1821	18	0.13802083333333334
356_1825	18	0.04292929292929293
357_1826	18	0.17436974789915966
358_1827	18	0.038461538461538464
359_1829	18	0.03676470588235294
36_1821	18	0.22596153846153846
360_1831	18	0.004347826086956522
362_1830	18	0.05813953488372093
363_1831	18	0.10283687943262411
364_1828	18	0.025
365_1828	18	0.11349693251533742
366_1828	18	0.08035714285714286
367_1827	18	0.06326530612244897
368_1827	18	0.0078125
369_1828	18	0.0010570824524312897
37_1821	18	0.27235772357723576
370_1829	18	0.0625
371_1829	18	0.07142857142857142
373_1830	18	0.3380952380952381
374_1830	18	0.22023809523809523
375_1829	18	0.006097560975609756
376_1829	18	0.14224137931034483
377_1830	18	0.010344827586206896
378_1830	18	0.012711864406779662
379_1830	18	0.0047169811320754715
38_1821	18	0.1619718309859155
380_1830	18	0.3641304347826087
381_1830	18	0.015555555555555555
382_1830	18	0.07653061224489796
383_1825	18	0.025
386_1825	18	0.015151515151515152
387_1826	18	0.3352272727272727
389_1826	18	0.10504201680672269
39_1821	18	0.04807692307692308
390_1826	18	0.07777777777777778
392_1826	18	0.2626582278481013
393_1826	18	0.03155339805825243
394_1826	18	0.0035971223021582736
395_1830	18	0.19285714285714287
396_1830	18	0.10294117647058823
397_1825	18	0.11895161290322581
398_1831	18	0.14444444444444443
399_1831	18	0.18421052631578946
4_1819	18	0.21785714285714286
40_1822	18	0.19863013698630136
400_1832	18	0.017482517482517484
401_1832	18	0.026595744680851064
403_1833	18	0.06074766355140187
405_1833	18	0.027472527472527472
406_1833	18	0.12272727272727273
407_1833	18	0.006756756756756757
408_1833	18	0.027777777777777776
409_1827	18	0.04375
41_1822	18	0.0037313432835820895
410_1834	18	0.05555555555555555
411_1834	18	0.20652173913043478
412_1834	18	0.004424778761061947
413_1834	18	0.005376344086021506
414_1834	18	0.0036231884057971015
415_1834	18	0.05675675675675676
416_1834	18	0.07539682539682539
417_1834	18	0.2544642857142857
418_1834	18	0.04205607476635514
419_1834	18	0.00909090909090909
42_1822	18	0.07333333333333333
420_1827	18	0.00641025641025641
421_1835	18	0.071285140562249
422_1821	18	0.22103004291845493
423_1821	18	0.07562076749435666
424_1821	18	0.04238754325259515
425_1826	18	0.009615384615384616
426_1827	18	0.022321428571428572
428_1825	18	0.10251046025104603
429_1826	18	0.0035971223021582736
43_1822	18	0.09162303664921466
430_1826	18	0.13524590163934427
431_1829	18	0.16990291262135923
432_1830	18	0.03571428571428571
433_1821	18	0.17567567567567569
434_1830	18	0.051181102362204724
435_1830	18	0.08904109589041095
436_1830	18	0.20588235294117646
437_1830	18	0.19968051118210864
438_1830	18	0.09375
439_1825	18	0.0029411764705882353
44_1823	18	0.13143631436314362
440_1828	18	0.010638297872340425
441_1824	18	0.04922279792746114
442_1825	18	0.023809523809523808
443_1826	18	0.08636363636363636
444_1826	18	0.27439024390243905
445_1826	18	0.02727272727272727
446_1827	18	0.046703296703296704
447_1827	18	0.07534246575342465
448_1827	18	0.07862903225806452
449_1827	18	0.07608695652173914
45_1823	18	0.16165413533834586
450_1827	18	0.2265625
451_1829	18	0.005925250683682771
452_1829	18	0.04491017964071856
453_1829	18	0.12857142857142856
454_1830	18	0.03794642857142857
455_1830	18	0.1151685393258427
456_1831	18	0.02464788732394366
457_1830	18	0.00423728813559322
458_1822	18	0.047872340425531915
459_1822	18	0.019230769230769232
460_1822	18	0.0030303030303030303
461_1822	18	0.02631578947368421
462_1822	18	0.1053921568627451
463_1823	18	0.014705882352941176
464_1823	18	0.004098360655737705
465_1823	18	0.006097560975609756
466_1823	18	0.04583333333333333
467_1825	18	0.06140350877192982
47_1821	18	0.0056179775280898875
49_1821	18	0.016339869281045753
497_1827	18	0.03294573643410853
5_1819	18	0.05271084337349398
50_1822	18	0.015957446808510637
51_1822	18	0.135
516_1832	18	0.023076923076923078
517_1833	18	0.009505703422053232
53_1822	18	0.09722222222222222
55_1821	18	0.00625
56_1821	18	0.017857142857142856
564_1823	18	0.003125
567_1835	18	0.011904761904761904
568_1835	18	0.046296296296296294
569_1835	18	0.01485148514851485
57_1821	18	0.15765765765765766
570_1833	18	0.016826923076923076
58_1823	18	0.07305194805194805
581_1827	18	0.02727272727272727
582_1827	18	0.2620967741935484
583_1827	18	0.05918367346938776
584_1827	18	0.05898876404494382
585_1827	18	0.010638297872340425
586_1827	18	0.12814070351758794
59_1823	18	0.007614213197969543
598_1834	18	0.011627906976744186
599_1835	18	0.043689320388349516
6_1819	18	0.019230769230769232
600_1835	18	0.03733528550512445
601_1829	18	0.12337662337662338
602_1829	18	0.006024096385542169
61_1822	18	0.15055762081784388
612_1827	18	0.08783783783783784
615_1827	18	0.016203703703703703
62_1822	18	0.10682819383259912
63_1823	18	0.010638297872340425
64_1823	18	0.11139896373056994
65_1823	18	0.021669341894060994
66_1823	18	0.07413793103448275
67_1823	18	0.06351791530944625
69_1825	18	0.06683168316831684
7_1819	18	0.06746031746031746
70_1825	18	0.04487179487179487
71_1825	18	0.11206896551724138
75_1821	18	0.004807692307692308
77_1821	18	0.0514018691588785
8_1820	18	0.08466453674121406
80_1824	18	0.09358288770053476
82_1824	18	0.04411764705882353
83_1824	18	0.0234375
84_1824	18	0.004098360655737705
85_1824	18	0.13802083333333334
86_1824	18	0.019083969465648856
87_1824	18	0.006787330316742082
88_1824	18	0.13902439024390245
89_1824	18	0.13380281690140844
9_1820	18	0.041666666666666664
90_1825	18	0.03293413173652695
91_1825	18	0.125
92_1826	18	0.19683257918552036
93_1826	18	0.009615384615384616
94_1826	18	0.18493150684931506
95_1826	18	0.06725146198830409
96_1826	18	0.01875
97_1824	18	0.024475524475524476
98_1824	18	0.08064516129032258
99_1824	18	0.09873949579831932
1_1818	19	0.09013605442176871
10_1820	19	0.06111111111111111
100_1825	19	0.0375
101_1825	19	0.03409090909090909
102_1825	19	0.013888888888888888
103_1825	19	0.012195121951219513
104_1825	19	0.016129032258064516
105_1826	19	0.006756756756756757
11_1820	19	0.165625
112_1824	19	0.09
113_1824	19	0.03260869565217391
114_1824	19	0.1859375
115_1824	19	0.006355932203389831
116_1824	19	0.018900343642611683
117_1827	19	0.4808823529411765
119_1826	19	0.04032258064516129
12_1820	19	0.0037128712871287127
120_1826	19	0.006493506493506494
121_1826	19	0.011904761904761904
122_1824	19	0.030120481927710843
123_1824	19	0.015463917525773196
124_1824	19	0.0028735632183908046
127_1830	19	0.011904761904761904
128_1830	19	0.08441558441558442
129_1829	19	0.01393188854489164
13_1820	19	0.02830188679245283
130_1834	19	0.015625
131_1827	19	0.003067484662576687
132_1827	19	0.013636363636363636
133_1828	19	0.016304347826086956
134_1830	19	0.009615384615384616
135_1830	19	0.08064516129032258
136_1830	19	0.007692307692307693
137_1830	19	0.00980392156862745
138_1826	19	0.004464285714285714
139_1826	19	0.22280701754385965
14_1820	19	0.19014084507042253
142_1826	19	0.006726457399103139
143_1826	19	0.00847457627118644
146_1825	19	0.13655462184873948
147_1825	19	0.006944444444444444
148_1825	19	0.059006211180124224
149_1825	19	0.1
15_1820	19	0.04128440366972477
150_1825	19	0.054878048780487805
152_1815	19	0.07015590200445435
154_1815	19	0.043209876543209874
155_1816	19	0.05585106382978723
156_1826	19	0.09593023255813954
157_1826	19	0.008771929824561403
16_1820	19	0.004310344827586207
160_1826	19	0.03333333333333333
161_1826	19	0.05952380952380952
162_1815	19	0.014893617021276596
17_1821	19	0.07401812688821752
18_1821	19	0.04326923076923077
19_1822	19	0.010638297872340425
2_1821	19	0.11904761904761904
20_1822	19	0.025943396226415096
200_1816	19	0.049342105263157895
201_1816	19	0.036815068493150686
202_1816	19	0.002
205_1815	19	0.0043859649122807015
206_1816	19	0.0030864197530864196
209_1818	19	0.0026041666666666665
21_1822	19	0.075
210_1818	19	0.003703703703703704
211_1818	19	0.0012406947890818859
212_1820	19	0.05625
214_1824	19	0.0022727272727272726
215_1824	19	0.005555555555555556
